Jane Smith,39,137626,373,2124,1,Single,High School,Self-Employed
Robert Taylor,40,65747,635,40929,0,Married,Master Degree,Self-Employed
Emily Wilson,19,145180,367,21312,1,Divorced,Master Degree,Employed
Laura Miller,44,72349,376,8029,0,Divorced,High School,Unemployed
Jane Brown,59,90832,507,21153,0,Single,Associate Degree,Employed
Jane Wilson,19,76356,520,28360,1,Single,Associate Degree,Student
Sarah Taylor,43,34745,561,14154,0,Married,Associate Degree,Unemployed
Emily Miller,34,25730,709,2608,0,Married,Bachelor Degree,Employed
Michelle Williams,57,33921,630,4447,0,Married,High School,Employed
Michael Wilson,50,118430,643,8399,0,Divorced,Bachelor Degree,Student
John Moore,26,91138,373,13872,0,Divorced,Bachelor Degree,Employed
Sarah Johnson,60,103111,553,38182,0,Married,High School,Unemployed
Sarah Miller,65,39023,631,30873,0,Divorced,Bachelor Degree,Self-Employed
Laura Moore,56,65349,697,39935,1,Single,High School,Employed
Jane Williams,46,146796,644,2763,0,Widowed,Doctorate,Employed
David Davis,59,101533,754,26688,0,Divorced,Doctorate,Unemployed
Michelle Brown,43,103286,414,37083,1,Married,High School,Employed
Jane Jones,52,61979,612,29795,0,Divorced,High School,Self-Employed
Daniel Moore,67,42837,527,1077,0,Single,High School,Student
Jane Moore,42,34997,544,15529,0,Married,Associate Degree,Student
Daniel Taylor,41,124975,825,36031,0,Widowed,High School,Student
Sarah Brown,30,108603,827,30566,1,Married,Master Degree,Self-Employed
Sarah Brown,24,65039,726,18113,1,Married,Doctorate,Student
David Moore,53,147394,341,48913,1,Married,Doctorate,Unemployed
Michael Smith,62,40923,764,20060,0,Divorced,High School,Unemployed
Laura Smith,37,28876,577,9445,0,Widowed,Doctorate,Self-Employed
Daniel Brown,18,80973,318,29918,1,Single,High School,Self-Employed
Sarah Williams,25,22887,365,17571,0,Divorced,High School,Self-Employed
Michael Davis,63,83723,466,47122,1,Widowed,Doctorate,Unemployed
Laura Moore,33,62422,702,17630,0,Widowed,Doctorate,Self-Employed
David Moore,31,122390,708,21221,0,Divorced,Master Degree,Self-Employed
Daniel Taylor,29,71413,411,3212,0,Married,Bachelor Degree,Student
Daniel Taylor,68,122484,573,17591,1,Widowed,Master Degree,Self-Employed
Laura Johnson,40,22841,706,16357,0,Single,Master Degree,Employed
Jane Smith,32,144647,672,41894,1,Divorced,Doctorate,Student
Daniel Williams,45,48756,338,46336,0,Widowed,Master Degree,Unemployed
David Brown,51,91576,404,47987,1,Single,Doctorate,Unemployed
Laura Wilson,19,138248,623,34801,1,Single,Associate Degree,Unemployed
Emily Miller,49,30304,713,17053,0,Single,High School,Student
Emily Williams,40,50341,728,17904,0,Single,Bachelor Degree,Unemployed
Michael Moore,39,24758,360,7593,0,Divorced,Associate Degree,Student
Jane Miller,68,37010,606,13656,0,Single,High School,Student
David Wilson,42,147039,653,14285,0,Divorced,High School,Employed
Robert Brown,39,80758,692,48859,0,Single,Bachelor Degree,Employed
Laura Jones,39,51658,503,25771,0,Single,Master Degree,Employed
Michelle Davis,66,69002,557,15194,0,Divorced,High School,Employed
Emily Smith,69,123318,785,36614,0,Married,Bachelor Degree,Employed
Robert Taylor,59,21375,816,4513,0,Widowed,Doctorate,Unemployed
Laura Moore,23,119485,745,33299,0,Widowed,High School,Unemployed
Michelle Wilson,32,42092,479,25252,0,Divorced,High School,Unemployed
David Brown,60,20490,641,11656,0,Single,Master Degree,Employed
Sarah Williams,54,23729,432,10804,1,Divorced,Master Degree,Self-Employed
Robert Jones,50,25974,742,41145,0,Single,Doctorate,Unemployed
Sarah Jones,25,138222,552,39438,0,Divorced,High School,Unemployed
Jane Brown,61,105216,564,12578,0,Widowed,Master Degree,Self-Employed
Michael Brown,61,103860,392,26578,0,Divorced,Bachelor Degree,Employed
Sarah Jones,22,147288,710,2815,0,Widowed,High School,Student
Laura Brown,56,116870,437,27720,0,Widowed,Bachelor Degree,Self-Employed
Daniel Smith,21,41398,507,32231,0,Widowed,Associate Degree,Self-Employed
Laura Miller,23,54650,606,33333,1,Divorced,Doctorate,Unemployed
Robert Johnson,62,41292,565,12920,0,Married,Master Degree,Unemployed
Sarah Wilson,49,121291,617,18812,0,Divorced,Associate Degree,Employed
Laura Williams,69,123889,412,21895,1,Divorced,Master Degree,Student
Jane Davis,47,23159,677,40801,0,Married,Associate Degree,Student
John Brown,64,118162,753,47472,0,Married,Master Degree,Self-Employed
John Wilson,52,82766,490,15817,0,Widowed,Doctorate,Employed
John Jones,57,114887,739,48725,0,Single,High School,Student
Michelle Williams,69,122834,486,17468,1,Single,Bachelor Degree,Self-Employed
David Miller,33,37065,666,23354,0,Widowed,Associate Degree,Unemployed
Daniel Taylor,30,41638,388,5744,0,Divorced,Bachelor Degree,Student
Robert Miller,67,21073,486,31429,0,Single,Bachelor Degree,Self-Employed
Jane Moore,59,66511,431,41422,1,Divorced,Master Degree,Student
John Brown,47,104307,675,24554,0,Married,High School,Employed
Laura Williams,36,145274,398,19088,0,Married,Master Degree,Self-Employed
Robert Jones,34,120997,333,45090,1,Widowed,Bachelor Degree,Employed
Jane Johnson,36,127866,470,35160,1,Divorced,Doctorate,Self-Employed
Michelle Davis,45,49320,665,7518,1,Widowed,High School,Unemployed
Michael Moore,43,89876,358,11121,0,Single,High School,Student
Jane Smith,54,54924,480,1473,0,Single,Bachelor Degree,Unemployed
Emily Williams,43,101720,318,44102,0,Single,Master Degree,Employed
Daniel Miller,40,60734,525,39883,0,Divorced,Doctorate,Student
Robert Smith,26,88116,772,37597,0,Widowed,Associate Degree,Unemployed
John Wilson,29,60025,394,34745,0,Widowed,Master Degree,Self-Employed
Michelle Taylor,18,114503,596,25846,1,Single,High School,Self-Employed
Emily Davis,18,22159,474,40597,0,Widowed,Master Degree,Unemployed
David Johnson,64,68940,521,6944,0,Married,Associate Degree,Student
Daniel Miller,51,99436,353,25381,0,Married,Doctorate,Employed
Sarah Moore,49,96976,702,49653,0,Married,Doctorate,Self-Employed
Robert Brown,65,34678,617,25346,0,Married,Associate Degree,Employed
Jane Johnson,42,81075,648,11906,0,Widowed,Associate Degree,Student
Daniel Moore,57,67204,742,40111,1,Married,Bachelor Degree,Student
Laura Miller,62,32021,839,25939,0,Married,High School,Self-Employed
Michelle Jones,18,26772,581,6472,0,Married,Bachelor Degree,Employed
John Smith,33,87163,659,48563,1,Married,Master Degree,Student
Michael Davis,56,129968,307,38373,1,Married,Associate Degree,Employed
Emily Williams,22,93755,790,11431,0,Divorced,Bachelor Degree,Self-Employed
David Taylor,39,43464,640,8202,0,Divorced,High School,Self-Employed
John Moore,46,71137,771,19798,1,Married,High School,Student
Laura Smith,20,50232,548,22040,1,Married,Associate Degree,Student
Emily Moore,29,81497,534,32540,0,Widowed,Bachelor Degree,Employed
Michael Brown,43,128017,382,47404,1,Married,Doctorate,Student
Emily Brown,33,94024,392,31500,0,Single,Associate Degree,Self-Employed
John Taylor,68,120485,693,30305,1,Divorced,Master Degree,Student
Michael Williams,54,129898,567,3099,0,Married,Bachelor Degree,Unemployed
Laura Davis,39,71448,716,22600,0,Divorced,Bachelor Degree,Self-Employed
Robert Jones,46,125468,828,31009,1,Married,Associate Degree,Employed
Sarah Wilson,31,104517,552,35503,0,Single,Bachelor Degree,Student
Michelle Davis,45,20901,421,19683,0,Married,Bachelor Degree,Student
Jane Davis,22,107980,309,38741,1,Divorced,Master Degree,Self-Employed
David Brown,64,127594,615,518,0,Divorced,Master Degree,Self-Employed
Sarah Miller,66,103597,572,1358,0,Divorced,Doctorate,Employed
Emily Jones,47,22881,605,26492,0,Widowed,Master Degree,Self-Employed
David Smith,63,49863,509,33080,0,Divorced,Doctorate,Employed
Robert Wilson,69,131362,763,5880,0,Married,Master Degree,Student
Michael Jones,22,25622,715,36300,0,Single,Doctorate,Employed
John Miller,29,142740,515,19415,1,Single,Master Degree,Employed
Daniel Brown,33,21378,379,40739,0,Married,Master Degree,Employed
Michelle Wilson,43,103168,779,37987,0,Widowed,Associate Degree,Student
John Miller,43,113847,846,13443,0,Married,Master Degree,Unemployed
Emily Johnson,65,91186,317,38131,1,Divorced,Doctorate,Unemployed
Jane Williams,38,65201,464,37306,0,Widowed,Associate Degree,Employed
Emily Johnson,56,140767,824,19336,0,Married,Doctorate,Self-Employed
Michelle Jones,53,127760,501,36114,1,Widowed,Master Degree,Unemployed
Laura Brown,50,79251,645,41332,0,Single,Master Degree,Student
Michelle Miller,47,92572,665,11894,0,Married,Doctorate,Employed
Robert Johnson,54,59255,747,7122,0,Married,Bachelor Degree,Unemployed
Emily Smith,40,83212,812,45563,0,Single,Associate Degree,Student
Michael Davis,27,70210,618,25780,0,Widowed,Associate Degree,Employed
Laura Johnson,22,145629,516,12282,1,Single,Master Degree,Unemployed
Michael Smith,53,136736,333,1659,1,Widowed,Associate Degree,Employed
Jane Moore,51,42499,565,5126,0,Married,Doctorate,Unemployed
Jane Jones,69,122552,379,23940,1,Widowed,Master Degree,Unemployed
Robert Jones,48,71628,712,36990,0,Widowed,Associate Degree,Self-Employed
John Brown,27,81360,551,12130,0,Divorced,High School,Unemployed
Laura Brown,36,24603,311,44542,1,Divorced,Associate Degree,Self-Employed
Sarah Smith,49,113309,700,48156,0,Divorced,Doctorate,Student
Michelle Williams,18,147466,581,7089,0,Single,Associate Degree,Unemployed
Sarah Smith,22,105473,411,48741,0,Single,Bachelor Degree,Employed
Laura Moore,62,32632,677,23733,1,Divorced,Bachelor Degree,Self-Employed
Robert Moore,21,50607,567,35511,0,Married,Master Degree,Unemployed
John Johnson,33,111873,597,8677,1,Married,Bachelor Degree,Self-Employed
Jane Jones,41,85756,616,35028,0,Married,Doctorate,Employed
John Davis,33,66994,808,49470,0,Single,High School,Employed
Emily Jones,19,83382,845,38710,1,Widowed,High School,Employed
Robert Wilson,66,90354,664,26872,0,Single,Master Degree,Student
Michelle Taylor,45,76344,846,24008,0,Divorced,Master Degree,Student
Robert Johnson,49,73775,570,15465,0,Widowed,Bachelor Degree,Employed
Daniel Taylor,44,27349,773,3736,0,Married,Doctorate,Student
Daniel Moore,37,91154,836,16111,0,Single,Bachelor Degree,Student
Jane Brown,41,47464,533,22782,0,Single,Doctorate,Student
David Smith,29,62624,358,41503,0,Divorced,Doctorate,Student
Michael Johnson,67,141897,550,16329,1,Married,High School,Student
David Taylor,52,146866,385,9180,1,Single,Doctorate,Student
Michael Miller,50,57344,689,11840,1,Single,Associate Degree,Employed
John Wilson,50,145857,479,31593,1,Widowed,Doctorate,Student
Daniel Wilson,68,103791,448,21607,0,Single,High School,Student
Jane Brown,60,44299,420,9648,0,Widowed,Bachelor Degree,Self-Employed
Michael Brown,54,67975,555,43574,1,Single,Doctorate,Self-Employed
Laura Johnson,29,21462,608,17999,0,Married,Associate Degree,Student
Sarah Williams,20,140209,358,18665,1,Divorced,Master Degree,Unemployed
Sarah Johnson,18,101441,368,44286,0,Married,Bachelor Degree,Unemployed
David Johnson,50,110456,745,25726,0,Divorced,Master Degree,Student
Michael Johnson,57,101788,687,18760,0,Single,Associate Degree,Employed
John Miller,27,126540,385,25416,0,Married,High School,Employed
Jane Williams,60,60581,526,44410,0,Widowed,High School,Self-Employed
David Davis,61,120372,483,30980,0,Divorced,Bachelor Degree,Employed
David Moore,46,91289,621,32691,1,Divorced,Doctorate,Employed
Jane Davis,30,125541,617,10046,0,Single,Doctorate,Employed
Robert Brown,29,34175,698,36544,0,Divorced,Master Degree,Student
David Jones,48,141704,592,22421,1,Divorced,High School,Student
Michael Wilson,63,26191,592,49276,0,Divorced,Doctorate,Unemployed
Emily Jones,19,103434,784,37440,0,Single,Doctorate,Self-Employed
Michael Jones,68,104518,746,46451,0,Married,High School,Unemployed
Daniel Williams,67,100158,711,13336,0,Single,High School,Employed
Sarah Wilson,52,86537,807,9489,0,Widowed,Associate Degree,Employed
Jane Brown,40,135721,543,14240,1,Divorced,Master Degree,Unemployed
Michael Brown,34,67645,719,30680,0,Divorced,High School,Unemployed
Laura Miller,43,128536,453,13602,0,Married,Associate Degree,Student
Laura Williams,25,43283,723,15857,0,Divorced,High School,Student
Daniel Moore,46,143153,572,48881,1,Married,Bachelor Degree,Self-Employed
Daniel Moore,43,106971,819,30755,0,Divorced,Bachelor Degree,Student
Jane Johnson,27,112759,427,36594,1,Divorced,Bachelor Degree,Employed
Michelle Wilson,43,79123,672,25721,0,Single,High School,Employed
Emily Wilson,51,122780,458,1219,0,Single,Doctorate,Unemployed
Laura Johnson,68,50024,475,18406,1,Widowed,Doctorate,Self-Employed
David Wilson,58,69630,510,23640,1,Married,Bachelor Degree,Student
David Moore,24,50734,746,1569,0,Widowed,Master Degree,Self-Employed
John Johnson,21,20515,466,8249,0,Single,Associate Degree,Employed
Jane Moore,67,130782,759,13435,0,Married,Bachelor Degree,Employed
David Wilson,62,86727,656,38155,1,Single,Associate Degree,Student
John Williams,28,117800,603,44535,1,Married,Associate Degree,Student
John Williams,46,129164,532,31220,1,Divorced,Bachelor Degree,Student
Emily Jones,53,66216,626,28437,0,Widowed,Doctorate,Unemployed
Robert Wilson,42,91833,481,19040,0,Widowed,Master Degree,Employed
Robert Jones,38,78755,633,8444,0,Married,Bachelor Degree,Unemployed
Michelle Miller,53,47856,328,49202,0,Widowed,Associate Degree,Employed
Jane Smith,27,134959,392,13247,0,Single,High School,Student
David Brown,54,93870,629,11005,1,Widowed,High School,Employed
Emily Williams,26,44162,483,46717,0,Married,Associate Degree,Employed
Laura Smith,41,26008,394,12197,0,Widowed,Bachelor Degree,Self-Employed
Laura Smith,52,27987,652,37407,1,Widowed,Doctorate,Employed
Laura Miller,66,82532,564,15721,1,Single,Bachelor Degree,Employed
Jane Wilson,52,116502,318,7587,1,Divorced,Master Degree,Self-Employed
Michelle Smith,65,23332,798,21962,0,Single,High School,Student
Michael Jones,53,86323,438,23289,1,Widowed,Associate Degree,Self-Employed
Jane Brown,35,58990,824,33900,0,Widowed,Doctorate,Student
Emily Smith,66,29873,554,2699,0,Divorced,Bachelor Degree,Student
Jane Johnson,56,102542,384,47816,1,Divorced,Master Degree,Student
Robert Jones,49,105761,757,44523,0,Single,Bachelor Degree,Employed
Sarah Williams,41,56444,831,22237,0,Divorced,Master Degree,Self-Employed
Jane Johnson,40,55340,391,6573,0,Single,Bachelor Degree,Self-Employed
Michael Brown,49,125219,368,17244,1,Married,Doctorate,Self-Employed
Michael Miller,54,25033,336,11059,0,Widowed,Doctorate,Self-Employed
David Miller,29,93324,439,33195,0,Divorced,Associate Degree,Unemployed
Laura Brown,66,35689,477,49365,1,Married,Doctorate,Employed
David Moore,30,129756,436,8901,1,Married,Master Degree,Unemployed
Sarah Moore,40,107134,489,12159,0,Single,Associate Degree,Employed
Jane Wilson,42,123016,641,42390,1,Single,Doctorate,Self-Employed
Jane Smith,52,115239,304,14394,1,Divorced,High School,Unemployed
Sarah Miller,58,20066,556,29660,0,Single,Master Degree,Student
Emily Taylor,47,134159,542,29772,0,Married,Associate Degree,Self-Employed
Sarah Smith,34,65246,714,25012,0,Married,Master Degree,Self-Employed
David Smith,66,27533,642,34145,0,Widowed,Associate Degree,Student
Michelle Johnson,37,100639,678,47043,0,Married,Master Degree,Self-Employed
Emily Moore,65,90152,445,21679,1,Divorced,High School,Employed
John Brown,42,131581,622,11191,1,Widowed,Doctorate,Self-Employed
Laura Brown,39,135828,421,16610,1,Single,Bachelor Degree,Employed
Jane Miller,30,79658,551,35791,0,Widowed,Bachelor Degree,Employed
Sarah Miller,36,58498,610,45811,1,Married,Bachelor Degree,Self-Employed
Robert Moore,66,129028,774,30345,0,Divorced,Associate Degree,Student
Laura Moore,53,31772,791,39538,0,Single,Doctorate,Employed
David Wilson,29,109385,646,25467,1,Single,Associate Degree,Unemployed
Emily Moore,58,69036,786,28978,0,Married,Associate Degree,Employed
Michelle Miller,36,78531,772,5588,0,Divorced,Associate Degree,Student
David Wilson,29,139159,681,40832,1,Married,Associate Degree,Self-Employed
Laura Jones,26,32940,579,7566,0,Married,Doctorate,Student
David Jones,24,138027,371,39813,1,Divorced,Bachelor Degree,Student
Emily Taylor,45,36932,820,2821,0,Married,Master Degree,Self-Employed
Daniel Taylor,31,115305,665,46400,0,Divorced,Associate Degree,Unemployed
Jane Jones,48,76827,393,25033,0,Divorced,Doctorate,Unemployed
Laura Brown,69,81431,672,25009,0,Married,High School,Employed
Robert Davis,36,44648,638,41598,1,Married,Master Degree,Employed
Daniel Miller,64,132947,736,8794,1,Widowed,Associate Degree,Unemployed
Laura Taylor,33,52966,635,46821,0,Single,Associate Degree,Self-Employed
Daniel Smith,22,47777,791,38601,0,Single,Master Degree,Student
Daniel Wilson,52,144661,339,25559,0,Divorced,Master Degree,Self-Employed
Jane Brown,29,52567,658,31748,0,Widowed,Associate Degree,Student
Laura Wilson,42,135259,553,41126,1,Divorced,Doctorate,Student
Laura Johnson,69,37174,697,21203,1,Widowed,High School,Unemployed
Daniel Smith,38,62598,469,38657,0,Divorced,Doctorate,Unemployed
Jane Davis,53,144711,810,3705,1,Single,Bachelor Degree,Self-Employed
Emily Smith,40,79199,559,35429,1,Widowed,Bachelor Degree,Student
Daniel Taylor,33,33798,758,18348,0,Married,Bachelor Degree,Self-Employed
Laura Johnson,56,85364,828,33911,0,Married,Associate Degree,Employed
Sarah Davis,62,37558,640,15486,1,Single,High School,Unemployed
Michael Jones,59,81084,356,12128,0,Widowed,High School,Unemployed
David Moore,56,64237,517,38619,1,Married,Associate Degree,Student
Robert Smith,31,85497,763,5053,0,Married,Associate Degree,Unemployed
Jane Smith,48,20178,546,7018,0,Married,Associate Degree,Self-Employed
Michael Moore,22,136932,672,38991,0,Single,High School,Student
Laura Smith,52,106006,716,8446,0,Divorced,Associate Degree,Student
Jane Williams,40,37118,330,1110,0,Married,Master Degree,Employed
Michelle Wilson,46,42616,667,4802,1,Married,Master Degree,Self-Employed
Sarah Williams,60,20798,407,34811,0,Divorced,Master Degree,Student
Emily Davis,28,27601,717,34734,0,Married,Associate Degree,Unemployed
Emily Wilson,35,45363,697,42376,0,Widowed,Master Degree,Unemployed
Michelle Johnson,64,22795,571,15156,0,Married,Associate Degree,Student
Emily Davis,29,117462,415,39504,1,Divorced,Master Degree,Unemployed
David Wilson,26,65264,555,46987,0,Single,Associate Degree,Student
